Product ID,Product Name,Category,Sub-Category,Orders,Quantity,Sales,Profit,Avg_Discount,Profit_Margin
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,5,29,87.75,20.8325,0.12000000000000002,0.2374074074074074
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,4,8,1473.108,311.22,0.07500000000000001,0.21126760563380284
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,6,24,693.952,143.74720000000002,0.05000000000000001,0.20714285714285718
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,6,16,5009.48,715.64,0.18333333333333335,0.14285714285714288
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,3,10,244.288,41.64,0.13333333333333333,0.17045454545454544
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,1,3,180.66,50.5848,0.0,0.28
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances,1,5,13.0,1.3,0.2,0.1
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,9,29,262.449,28.749599999999997,0.16666666666666666,0.10954356846473028
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,4,16,199.72799999999998,17.52,0.25,0.08771929824561404
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,5,18,56.09,3.4759999999999995,0.2,0.06197183098591548
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,2,6,147.528,-36.882000000000005,0.4,-0.25000000000000006
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,2,9,299.20799999999997,-177.22320000000002,0.45,-0.5923076923076924
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,5,22,234.61200000000002,42.3738,0.2,0.18061224489795918
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,4,12,546.816,61.5168,0.2,0.1125
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,7,36,2488.392,380.5776,0.17142857142857146,0.15294117647058825
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,6,20,409.6,110.592,0.0,0.26999999999999996
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,4,13,1042.08,291.7824,0.0,0.28
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,2,5,47.544000000000004,10.188,0.4,0.21428571428571427
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,9,30,867.768,57.09,0.2666666666666667,0.06578947368421052
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,4,18,203.94,87.6942,0.0,0.43
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,8,35,432.432,60.424,0.1625,0.13973063973063973
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,4,18,91.68599999999999,-10.4118,0.25,-0.1135593220338983
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,4,14,303.36,-20.476799999999997,0.25,-0.06749999999999999
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,6,29,118.72,43.7144,0.06666666666666667,0.3682142857142857
OFF-AR-10000122,Newell 314,Office Supplies,Art,7,24,118.296,17.856,0.08571428571428573,0.1509433962264151
OFF-AR-10000127,Newell 321,Office Supplies,Art,4,22,65.6,14.3664,0.1,0.21900000000000003
OFF-AR-10000203,Newell 336,Office Supplies,Art,4,18,68.48,13.781600000000001,0.1,0.20125
OFF-AR-10000246,Newell 318,Office Supplies,Art,5,23,61.716,14.4004,0.04,0.2333333333333333
OFF-AR-10000255,Newell 328,Office Supplies,Art,3,13,75.92,19.7392,0.0,0.26
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,3,8,23.332,4.912000000000001,0.06666666666666667,0.2105263157894737
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,3,11,13.622,2.3074,0.06666666666666667,0.16938775510204082
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,10,44,1617.9479999999999,448.164,0.06000000000000001,0.27699530516431925
OFF-AR-10000390,Newell Chalk Holder,Office Supplies,Art,7,21,83.426,36.5918,0.05714285714285715,0.4386138613861386
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,2,6,86.076,19.128,0.1,0.22222222222222224
OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art,4,16,29.346,3.7668,0.15000000000000002,0.12835820895522387
OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art,3,14,22.4,9.632,0.0,0.43
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,4,8,83.952,15.857600000000001,0.15000000000000002,0.1888888888888889
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,3,15,405.36,109.785,0.06666666666666667,0.2708333333333333
OFF-AR-10000588,Newell 345,Office Supplies,Art,9,26,476.16,94.4384,0.06666666666666668,0.19833333333333333
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,4,19,67.83000000000001,17.6358,0.0,0.25999999999999995
OFF-AR-10000634,Newell 320,Office Supplies,Art,7,23,81.32,9.4588,0.17142857142857146,0.11631578947368422
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,5,22,45.15,13.459,0.08,0.2980952380952381
OFF-AR-10000658,Newell 324,Office Supplies,Art,7,23,263.34000000000003,72.072,0.028571428571428574,0.27368421052631575
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,7,20,94.86,26.784,0.1142857142857143,0.2823529411764706
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,2,7,37.696,7.478400000000001,0.1,0.19838709677419358
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,7,30,88.16,27.968,0.028571428571428574,0.31724137931034485
OFF-AR-10000823,Newell 307,Office Supplies,Art,3,12,19.292,3.5672,0.06666666666666667,0.18490566037735848
OFF-AR-10000896,Newell 329,Office Supplies,Art,2,8,24.272,4.8544,0.1,0.2
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,4,10,102.608,16.324,0.1,0.1590909090909091
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,2,13,431.28999999999996,165.206,0.1,0.38305084745762713
OFF-AR-10000940,Newell 343,Office Supplies,Art,7,24,65.268,13.7592,0.05714285714285715,0.2108108108108108
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,3,5,14.2,4.402,0.0,0.31
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,3,14,30.799999999999997,13.552,0.0,0.44
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,9,27,618.562,120.3337,0.08888888888888889,0.1945378151260504
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,2,5,16.176000000000002,6.739999999999999,0.1,0.4166666666666666
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,2,8,15.469999999999999,6.0996,0.1,0.3942857142857143
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,2,4,7.8,3.042,0.0,0.38999999999999996
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,5,26,73.152,20.735999999999997,0.04,0.2834645669291338
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,3,8,60.64,23.6496,0.0,0.39
OFF-AR-10001177,Newell 349,Office Supplies,Art,3,14,42.64,10.0368,0.06666666666666667,0.23538461538461536
OFF-AR-10001216,Newell 339,Office Supplies,Art,3,10,26.688000000000002,6.116,0.06666666666666667,0.22916666666666663
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,2,14,75.348,20.0928,0.1,0.26666666666666666
OFF-AR-10001227,Newell 338,Office Supplies,Art,2,8,23.52,6.3504000000000005,0.0,0.27
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,3,14,29.4,8.232,0.0,0.27999999999999997
OFF-AR-10001246,Newell 317,Office Supplies,Art,7,32,79.96799999999999,13.1712,0.1142857142857143,0.1647058823529412
OFF-AR-10001315,Newell 310,Office Supplies,Art,7,25,38.72,7.48,0.1142857142857143,0.1931818181818182
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,6,21,123.12,30.5856,0.10000000000000002,0.24842105263157893
OFF-AR-10001419,Newell 325,Office Supplies,Art,6,34,128.03,29.736,0.10000000000000002,0.23225806451612904
OFF-AR-10001427,Newell 330,Office Supplies,Art,4,11,59.800000000000004,11.1228,0.05,0.18599999999999997
OFF-AR-10001446,Newell 309,Office Supplies,Art,5,20,196.35000000000002,34.65,0.12000000000000002,0.1764705882352941
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,3,7,209.664,49.7952,0.20000000000000004,0.23750000000000002
OFF-AR-10001473,Newell 313,Office Supplies,Art,3,10,28.208,4.264,0.13333333333333333,0.15116279069767444
OFF-AR-10001545,Newell 326,Office Supplies,Art,6,23,36.608,7.8671999999999995,0.06666666666666667,0.21490384615384617
OFF-AR-10001547,Newell 311,Office Supplies,Art,8,30,61.438,13.039,0.07500000000000001,0.21223021582733811
OFF-AR-10001573,American Pencil,Office Supplies,Art,6,21,48.93,14.189699999999998,0.0,0.29
OFF-AR-10001615,Newell 34,Office Supplies,Art,7,25,460.288,93.248,0.05714285714285715,0.20258620689655174
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,7,30,75.62400000000001,15.618,0.05714285714285715,0.20652173913043476
OFF-AR-10001683,Lumber Crayons,Office Supplies,Art,6,19,171.39,55.357,0.13333333333333333,0.32298850574712645
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,6,13,297.99,70.477,0.03333333333333333,0.2365079365079365
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,6,24,123.80799999999999,34.1056,0.10000000000000002,0.2754716981132076
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,4,13,34.58,8.9908,0.0,0.26
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,6,27,173.5,53.576800000000006,0.06666666666666667,0.3088
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,8,24,38.976,18.816,0.07500000000000001,0.48275862068965514
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,5,24,402.976,92.10879999999999,0.08,0.22857142857142854
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,7,31,287.97,109.4286,0.08571428571428573,0.37999999999999995
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,7,17,30.832,8.1404,0.05714285714285715,0.2640243902439024
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,4,15,45.919999999999995,17.875999999999998,0.05,0.3892857142857143
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,7,27,1073.112,206.26620000000003,0.1142857142857143,0.19221311475409836
OFF-AR-10001954,Newell 331,Office Supplies,Art,4,17,75.306,14.6211,0.1,0.19415584415584416
OFF-AR-10001955,Newell 319,Office Supplies,Art,8,28,511.872,123.00800000000001,0.1,0.24031007751937986
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,7,19,275.076,42.7896,0.14285714285714285,0.15555555555555553
OFF-AR-10001972,Newell 323,Office Supplies,Art,3,14,21.168,3.7632000000000003,0.06666666666666667,0.1777777777777778
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,3,13,77.87,22.582299999999996,0.0,0.2899999999999999
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,7,29,81.652,19.4296,0.08571428571428573,0.23795620437956205
OFF-AR-10002067,Newell 334,Office Supplies,Art,6,27,531.712,135.30880000000002,0.03333333333333333,0.25447761194029855
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,5,25,1166.44,310.89,0.04,0.2665289256198347
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,3,8,18.2,3.016,0.13333333333333333,0.16571428571428573
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,4,16,573.648,126.8064,0.05,0.22105263157894736
OFF-AR-10002255,Newell 346,Office Supplies,Art,5,11,31.104,8.6112,0.04,0.27685185185185185
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,6,18,50.768,9.2852,0.16666666666666666,0.18289473684210525
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,2,9,54.348,22.3215,0.1,0.41071428571428575
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,6,19,44.891999999999996,8.6172,0.10000000000000002,0.19195402298850578
OFF-AR-10002375,Newell 351,Office Supplies,Art,7,26,82.656,22.107200000000002,0.028571428571428574,0.26746031746031745
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,7,27,110.76,42.8982,0.05714285714285715,0.3873076923076923
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,7,30,209.56799999999998,77.88,0.028571428571428574,0.37162162162162166
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,3,13,37.548,9.267800000000001,0.06666666666666667,0.24682539682539684
OFF-AR-10002578,Newell 335,Office Supplies,Art,4,12,34.56,10.0224,0.0,0.29
OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,5,24,149.632,48.630399999999995,0.08,0.32499999999999996
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,1,8,1113.024,111.3024,0.2,0.10000000000000002
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,1,1,14.98,4.494,0.0,0.3
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,4,22,56.156,11.5092,0.05,0.20495049504950497
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,5,8,37.164,14.083200000000001,0.08,0.37894736842105264
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,2,9,197.82,59.346000000000004,0.0,0.30000000000000004
OFF-AR-10002833,Newell 322,Office Supplies,Art,6,18,30.576,6.6612,0.06666666666666667,0.21785714285714286
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,4,24,293.7,63.012,0.05,0.21454545454545457
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,6,23,444.60200000000003,69.9918,0.10000000000000002,0.1574257425742574
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,7,24,436.48,155.54559999999998,0.08571428571428573,0.3563636363636363
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,7,32,90.55199999999999,38.808,0.05714285714285715,0.4285714285714286
OFF-AR-10003056,Newell 341,Office Supplies,Art,7,23,96.72800000000001,26.8356,0.028571428571428574,0.27743362831858404
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,3,15,24.92,5.696,0.06666666666666667,0.22857142857142854
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art,5,14,138.176,32.9184,0.04,0.23823529411764707
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,5,26,90.744,22.4472,0.12000000000000002,0.24736842105263157
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,7,28,229.572,58.6684,0.1142857142857143,0.25555555555555554
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,8,24,65.464,9.352,0.17500000000000002,0.14285714285714288
OFF-AR-10003190,Newell 32,Office Supplies,Art,6,17,47.232,11.9808,0.03333333333333333,0.25365853658536586
OFF-AR-10003217,Newell 316,Office Supplies,Art,2,11,46.944,8.2152,0.1,0.175
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,7,17,43.924,15.568000000000001,0.08571428571428573,0.3544303797468355
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,7,20,139.872,28.272000000000002,0.05714285714285715,0.20212765957446807
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,7,32,873.636,149.9432,0.1142857142857143,0.17163120567375886
OFF-AR-10003394,Newell 332,Office Supplies,Art,5,24,67.032,15.5232,0.04,0.23157894736842105
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,4,19,95.94,17.0235,0.15000000000000002,0.1774390243902439
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,8,27,42.944,18.233600000000003,0.07500000000000001,0.4245901639344263
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,1,6,8.04,2.7336,0.0,0.34
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,6,31,219.78,68.376,0.10000000000000002,0.3111111111111111
OFF-AR-10003481,Newell 348,Office Supplies,Art,6,24,65.6,9.7088,0.16666666666666666,0.14800000000000002
OFF-AR-10003504,Newell 347,Office Supplies,Art,7,32,127.54400000000001,30.3024,0.08571428571428573,0.23758389261744964
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,8,44,171.14,53.8096,0.05,0.31441860465116284
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,6,20,100.928,20.671999999999997,0.16666666666666666,0.2048192771084337
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,8,20,523.59,118.22999999999999,0.07500000000000001,0.2258064516129032
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,7,15,80.592,34.164,0.08571428571428573,0.4239130434782609
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,4,30,123.904,26.619999999999997,0.1,0.21484374999999997
OFF-AR-10003651,Newell 350,Office Supplies,Art,6,20,62.32,15.744,0.06666666666666667,0.25263157894736843
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,3,4,124.488,26.2808,0.06666666666666667,0.2111111111111111
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,2,6,20.279999999999998,7.5036000000000005,0.0,0.37000000000000005
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,4,17,254.85000000000002,49.780699999999996,0.1,0.1953333333333333
OFF-AR-10003732,Newell 333,Office Supplies,Art,11,33,86.73599999999999,18.848399999999998,0.05454545454545456,0.2173076923076923
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,5,17,182.49,76.461,0.08,0.41898734177215186
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,7,35,59.696,24.660999999999998,0.08571428571428573,0.41310975609756095
OFF-AR-10003770,Newell 340,Office Supplies,Art,2,9,25.92,7.5168,0.0,0.29
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,2,5,43.75,13.125,0.0,0.3
OFF-AR-10003811,Newell 327,Office Supplies,Art,4,18,39.78,10.7406,0.0,0.27
OFF-AR-10003829,Newell 35,Office Supplies,Art,9,30,93.152,23.288,0.06666666666666668,0.25
OFF-AR-10003856,Newell 344,Office Supplies,Art,6,18,45.592,8.5624,0.06666666666666667,0.1878048780487805
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,2,9,26.08,9.6496,0.1,0.37
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,1,3,17.94,6.4584,0.0,0.36
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,4,14,565.3860000000001,140.9368,0.05,0.24927536231884057
OFF-AR-10003958,Newell 337,Office Supplies,Art,2,4,10.496,1.1808,0.2,0.1125
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,1,2,7.7,3.157,0.0,0.41
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,5,20,671.808,153.95600000000002,0.08,0.22916666666666669
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,6,22,705.208,111.538,0.10000000000000002,0.15816326530612246
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,3,8,17.64,5.7456000000000005,0.13333333333333333,0.32571428571428573
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,6,30,496.248,113.274,0.06666666666666667,0.2282608695652174
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,3,15,157.2,39.3,0.0,0.25
OFF-AR-10004078,Newell 312,Office Supplies,Art,11,49,234.768,34.456,0.16363636363636364,0.14676616915422888
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,3,12,25.992,10.6704,0.06666666666666667,0.4105263157894737
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,3,15,389.70000000000005,109.116,0.0,0.27999999999999997
OFF-AR-10004269,Newell 31,Office Supplies,Art,5,24,94.99000000000001,23.6236,0.04,0.248695652173913
OFF-AR-10004272,Newell 308,Office Supplies,Art,2,5,8.4,2.1,0.0,0.25
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,6,31,330.924,59.5903,0.10000000000000002,0.18007246376811595
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,7,23,86.112,30.8844,0.08571428571428573,0.35865384615384616
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,4,16,234.24,67.92960000000001,0.0,0.29000000000000004
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,2,11,47.080000000000005,14.5948,0.0,0.30999999999999994
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,5,17,24.272,8.938,0.08,0.3682432432432433
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,2,3,59.489999999999995,17.847,0.0,0.30000000000000004
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,7,25,533.3679999999999,119.548,0.05714285714285715,0.2241379310344828
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,4,17,342.55,92.4885,0.0,0.27
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,7,20,88.896,26.854,0.05714285714285715,0.3020833333333333
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,3,8,171.04,44.4704,0.0,0.26
OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,2,4,9.92,3.472,0.0,0.35
OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,4,19,49.128,12.6024,0.05,0.25652173913043474
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,11,40,120.70400000000001,32.8,0.10909090909090911,0.2717391304347826
OFF-AR-10004790,Staples in misc. colors,Office Supplies,Art,2,5,47.88,2.9925,0.2,0.0625
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,3,11,51.6,11.3004,0.06666666666666667,0.219
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,3,6,37.52,10.586,0.06666666666666667,0.28214285714285714
OFF-AR-10004956,Newell 33,Office Supplies,Art,3,10,47.988,8.37,0.13333333333333333,0.17441860465116277
OFF-AR-10004974,Newell 342,Office Supplies,Art,1,3,9.84,2.8536,0.0,0.29000000000000004
OFF-AR-10004999,Newell 315,Office Supplies,Art,6,25,145.912,33.787,0.03333333333333333,0.2315573770491803
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,8,29,176.74200000000002,9.055299999999997,0.5,0.05123456790123455
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,3,9,33.108000000000004,7.1556,0.3666666666666667,0.21612903225806449
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,10,42,197.82999999999998,35.332,0.32999999999999996,0.1785977859778598
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,7,38,433.789,125.7838,0.33749999999999997,0.28996539792387543
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,8,36,241.56,39.967200000000005,0.3625,0.16545454545454547
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,3,12,68.172,30.8568,0.06666666666666667,0.45263157894736844
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,8,31,91.728,16.2864,0.3125,0.17755102040816328
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,13,44,81.744,11.7312,0.37692307692307686,0.1435114503816794
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,9,47,191.98,50.228,0.2888888888888889,0.26163141993957706
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,6,25,25.83,-4.919999999999999,0.6166666666666667,-0.19047619047619044
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,3,9,54.474000000000004,-3.891,0.5333333333333333,-0.07142857142857142
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,4,10,85.255,8.669999999999998,0.475,0.10169491525423727
